t_dat,customer_id,article_id,price,sales_channel_id
2018-09-21,491b18df257acb85a030060ad9acbc678b6d9728125761b1b3076edb12f51280,668097003,0.0423559322033898,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,531615002,0.020322033898305,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,664074007,0.0169322033898305,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,685687002,0.0169322033898305,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,675319002,0.0508305084745762,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,674014003,0.0304915254237288,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,531615009,0.0338813559322033,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,551300001,0.0508305084745762,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,540768015,0.084728813559322,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,540768015,0.084728813559322,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,680782001,0.1355762711864406,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,540768002,0.0525254237288135,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,540768002,0.0525254237288135,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,655434003,0.1016779661016949,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,540768012,0.084728813559322,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,690783003,0.0677796610169491,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,676166001,0.0169322033898305,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,540768009,0.084728813559322,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,540768009,0.084728813559322,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,691208001,0.0423559322033898,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,648348001,0.1677966101694915,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,575141005,0.0220169491525423,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,575141005,0.0220169491525423,2
2018-09-21,6980555e2eaa19a3f9f8df02e983a8e50abddf6e49cc6310ee45cce60284b62f,687114002,0.1016779661016949,2
2018-09-21,750c1f4992d514c9eac86769fd2f3ba4a572d2e5c7828a4a5e908d98db16fbe4,673643001,0.0304915254237288,1
2018-09-21,750c1f4992d514c9eac86769fd2f3ba4a572d2e5c7828a4a5e908d98db16fbe4,244267032,0.0338813559322033,1
2018-09-21,97420ff74616ce3e17f135bccd903a0d4709b64ee4bd3b73ea3729cdf102d78e,637940003,0.0797457627118644,1
2018-09-21,97420ff74616ce3e17f135bccd903a0d4709b64ee4bd3b73ea3729cdf102d78e,504155011,0.0318813559322033,1
2018-09-21,97420ff74616ce3e17f135bccd903a0d4709b64ee4bd3b73ea3729cdf102d78e,547780002,0.0239152542372881,1
2018-09-21,afbd56217c5d678cd3d1e08fe776d2be9df16e12e392801eb72d1c0edff3c93e,146730001,0.0078983050847457,1
2018-09-21,afbd56217c5d678cd3d1e08fe776d2be9df16e12e392801eb72d1c0edff3c93e,228257002,0.0059152542372881,1
2018-09-21,afbd56217c5d678cd3d1e08fe776d2be9df16e12e392801eb72d1c0edff3c93e,417951001,0.0098813559322033,1
2018-09-21,b0507a60d2d0734db80a289d0e5f87ce61a42dd6140f197237cbde7bedd885f8,660519002,0.0279491525423728,1
2018-09-21,b0507a60d2d0734db80a289d0e5f87ce61a42dd6140f197237cbde7bedd885f8,658852002,0.0124067796610169,1
2018-09-21,b0507a60d2d0734db80a289d0e5f87ce61a42dd6140f197237cbde7bedd885f8,658852002,0.0124067796610169,1
2018-09-21,b0507a60d2d0734db80a289d0e5f87ce61a42dd6140f197237cbde7bedd885f8,577992006,0.0201864406779661,1
2018-09-21,b64bd3b0cd917dfda162344cd2e6fe6f40fa93d3b6bfca00bd14a81926a1f332,612075002,0.0118474576271186,2
2018-09-21,b64bd3b0cd917dfda162344cd2e6fe6f40fa93d3b6bfca00bd14a81926a1f332,612075002,0.0118474576271186,2
2018-09-21,bd98f9c379d60532bb40a2a9a598504d6835430829340d95ccaa9cf47f1eaaf8,552473031,0.0254067796610169,1
2018-09-21,c23f3c8a2a59440c8d565ab2593e33d8efb705de0039a060ff6adde375b125e7,655692001,0.0677796610169491,1
2018-09-21,c23f3c8a2a59440c8d565ab2593e33d8efb705de0039a060ff6adde375b125e7,612170001,0.0220169491525423,1
2018-09-21,c309ee25dbc911b9c101593010435c15afdf7b7acd1c821da3f60577ff0aeca0,573716037,0.0254067796610169,1
2018-09-22,05ccf3b007ac0bf957740fae0f5061fae0dcbd5d1d3ad505a7bf217f9a44e73b,662075001,0.0677796610169491,1
2018-09-22,3221a8e564b45cea5f02154dc30240ea85d7b84aeadbcabf3ff039e213e73db9,524825010,0.0423559322033898,2
2018-09-22,393ff886319b65ba9fa4c197ecc3fd42476194803f1ee5dbed837851a3488611,689390002,0.0762542372881355,2
2018-09-22,393ff886319b65ba9fa4c197ecc3fd42476194803f1ee5dbed837851a3488611,701129002,0.0254067796610169,2
2018-09-22,393ff886319b65ba9fa4c197ecc3fd42476194803f1ee5dbed837851a3488611,639976002,0.084728813559322,2
2018-09-22,393ff886319b65ba9fa4c197ecc3fd42476194803f1ee5dbed837851a3488611,639976005,0.084728813559322,2
2018-09-22,5dce11eb82d10485ca27fdbd24516f9341069388d2a2f13b7ccf6af2460af78c,524825012,0.0423559322033898,2
2018-09-22,71ae4b6316b6cd45403652d72099bbad4a8c3a21eb0759a03a66003332f162d7,156231001,0.0056271186440677,1
2018-09-22,71ae4b6316b6cd45403652d72099bbad4a8c3a21eb0759a03a66003332f162d7,156231001,0.0056440677966101,1
2018-09-22,71ae4b6316b6cd45403652d72099bbad4a8c3a21eb0759a03a66003332f162d7,156231001,0.0056440677966101,1
2018-09-22,a9814d3a38062d9b6b66b51057374a2e7644620401bc08166d6d805419b7ef33,666006006,0.1186271186440677,2
2018-09-23,2994df6b4c579988f17a433170fe59c05975bedd3be80b2098b9c4fe34ecafba,685687002,0.0169322033898305,2
2018-09-23,31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,653416002,0.0169322033898305,2
2018-09-23,31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,413707001,0.0338813559322033,2
2018-09-23,31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,616739001,0.0169322033898305,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,662868002,0.0338813559322033,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,662868002,0.0338813559322033,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,565379001,0.008457627118644,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,565379001,0.008457627118644,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,565379001,0.008457627118644,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,565379001,0.008457627118644,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,685687001,0.0169322033898305,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,637661004,0.0508305084745762,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,662857004,0.0423559322033898,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,635957003,0.0423559322033898,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,537346013,0.0423559322033898,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,580482002,0.0508305084745762,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,502186013,0.0338813559322033,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,637661002,0.0508305084745762,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,537346026,0.0423559322033898,2
2018-09-23,5e88c69f3102a870dca892fa3c0657c0ad4fe7bfa9035ee212977fa813bb7d1d,537346020,0.0423559322033898,2
2018-09-23,6ce2be955b669219f04a2f9d58ae77eb4bf98234976dc2aaf841d9eaa099e216,651456001,0.0169322033898305,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,634383001,0.0423559322033898,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,515991012,0.0169322033898305,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,469137001,0.0304915254237288,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,692234002,0.084728813559322,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,610543009,0.0254067796610169,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,697516001,0.1016779661016949,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,717341001,0.0677796610169491,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,537116001,0.0169322033898305,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,593988001,0.0423559322033898,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,669429001,0.1677966101694915,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,622618004,0.0423559322033898,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,645942001,0.0254067796610169,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,697997001,0.0254067796610169,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,572582008,0.0423559322033898,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,604655006,0.0338813559322033,2
2018-09-23,7a21b8ab792683360f724e08a3926008f799a09bbf8242d7c2be9e2f5778c0fa,670752002,0.1525254237288135,2
2018-09-23,9e29771a5c08c92002b19d7fa90d897b24d4e858ac4c47b8ea0525ae20620e8f,613246002,0.0254067796610169,2
2018-09-23,9e29771a5c08c92002b19d7fa90d897b24d4e858ac4c47b8ea0525ae20620e8f,664647003,0.0508305084745762,2
2018-09-23,cafa556996903f93a425c80acac45d9c1d633e786a238ad37eb2108592b49c3a,685687001,0.0169322033898305,2
2018-09-23,cafa556996903f93a425c80acac45d9c1d633e786a238ad37eb2108592b49c3a,685284001,0.0423559322033898,2
2018-09-23,cafa556996903f93a425c80acac45d9c1d633e786a238ad37eb2108592b49c3a,685687002,0.0169322033898305,2
2018-09-23,e144fba0710c869f04ca3789148cd13992ea344a8085db8787044f571b5aa0b7,634320006,0.0304915254237288,2
2018-09-23,e144fba0710c869f04ca3789148cd13992ea344a8085db8787044f571b5aa0b7,667709001,0.0508305084745762,2
2018-09-23,e144fba0710c869f04ca3789148cd13992ea344a8085db8787044f571b5aa0b7,399136004,0.0593050847457627,2
2018-09-23,ea1b1be252c04882b687338d3b771d227a4d4176e2430207928fdbf20bdb7ae7,671513001,0.0220169491525423,2
2018-09-23,ea1b1be252c04882b687338d3b771d227a4d4176e2430207928fdbf20bdb7ae7,630116014,0.0338813559322033,2
2018-09-23,ea1b1be252c04882b687338d3b771d227a4d4176e2430207928fdbf20bdb7ae7,564031001,0.0152372881355932,2
2018-09-23,ea1b1be252c04882b687338d3b771d227a4d4176e2430207928fdbf20bdb7ae7,564031001,0.0152372881355932,2
2018-09-24,31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,667874001,0.0338813559322033,2
2018-09-24,31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,667874001,0.0338813559322033,2
2018-09-24,31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,651291001,0.0508305084745762,2
2018-09-24,31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,651291001,0.0508305084745762,2
2018-09-24,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,637515011,0.0338813559322033,1
2018-09-24,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,637549004,0.0338813559322033,1
2018-09-24,7e392c447837c7b43e4fc902dd5a517846122371d907a074dc326c2608e1a097,640134001,0.0254067796610169,1
2018-09-24,7e392c447837c7b43e4fc902dd5a517846122371d907a074dc326c2608e1a097,537895002,0.0338813559322033,1
2018-09-24,a17fd691c2b78f87080ef436036739a467df073236fbf49766e6dde20376501c,458032003,0.0432033898305084,1
2018-09-24,b64bd3b0cd917dfda162344cd2e6fe6f40fa93d3b6bfca00bd14a81926a1f332,573716023,0.0254067796610169,2
2018-09-24,b848779d8b73348af4c1b567c9fcdd2497b438bbc35ed28f032bae81507755d4,581831003,0.0304915254237288,2
2018-09-24,b848779d8b73348af4c1b567c9fcdd2497b438bbc35ed28f032bae81507755d4,594542020,0.0254067796610169,2
2018-09-24,b848779d8b73348af4c1b567c9fcdd2497b438bbc35ed28f032bae81507755d4,581831009,0.0304915254237288,2
2018-09-24,c1ef313ffb28b101be4592be52b96f65545320acd6a3b07e00a9ca98cd20aed0,630672002,0.0338813559322033,2
2018-09-24,c1ef313ffb28b101be4592be52b96f65545320acd6a3b07e00a9ca98cd20aed0,685687003,0.0169322033898305,2
2018-09-24,c1ef313ffb28b101be4592be52b96f65545320acd6a3b07e00a9ca98cd20aed0,626815001,0.0338813559322033,2
2018-09-24,c1ef313ffb28b101be4592be52b96f65545320acd6a3b07e00a9ca98cd20aed0,665725001,0.0338813559322033,2
2018-09-24,c1ef313ffb28b101be4592be52b96f65545320acd6a3b07e00a9ca98cd20aed0,667378002,0.0338813559322033,2
2018-09-24,c1ef313ffb28b101be4592be52b96f65545320acd6a3b07e00a9ca98cd20aed0,667379002,0.0423559322033898,2
2018-09-24,c5972758db77989f2bae7cac2e2eb20673e5706464f20227888c0cbb9bbbfec8,535488014,0.020322033898305,2
2018-09-24,c5972758db77989f2bae7cac2e2eb20673e5706464f20227888c0cbb9bbbfec8,678086001,0.0254067796610169,2
2018-09-24,c5972758db77989f2bae7cac2e2eb20673e5706464f20227888c0cbb9bbbfec8,650710001,0.0135423728813559,2
2018-09-24,c5972758db77989f2bae7cac2e2eb20673e5706464f20227888c0cbb9bbbfec8,579695005,0.0220169491525423,2
2018-09-24,c5972758db77989f2bae7cac2e2eb20673e5706464f20227888c0cbb9bbbfec8,589924005,0.0135423728813559,2
2018-09-24,fac7fe03a923966b5abfddfcb8a9d4dc6f44cc8162cfe9ff85c6f448f48889cf,637515003,0.0321864406779661,1
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,687424002,0.0508305084745762,2
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,657970001,0.0677796610169491,2
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,611039003,0.0406610169491525,2
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,617838004,0.072864406779661,2
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,617838004,0.072864406779661,2
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,659571001,0.0508305084745762,2
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,661152001,0.0677796610169491,2
2018-09-25,3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,661152001,0.0677796610169491,2
2018-09-25,60a324bedf308646f826e135ab9ed48b170abd56e7e290fa6d11433bd5a971c5,546406001,0.0338813559322033,1
2018-09-25,60a324bedf308646f826e135ab9ed48b170abd56e7e290fa6d11433bd5a971c5,546406001,0.0338813559322033,1
2018-09-25,60a324bedf308646f826e135ab9ed48b170abd56e7e290fa6d11433bd5a971c5,507910001,0.0254067796610169,1
2018-09-25,67698ba9425d43970127ffb8198ec9047c3a44677d403facd2e57d35adf0ac07,674079001,0.0254067796610169,1
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,668484005,0.0338813559322033,2
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,631711001,0.0626949152542372,2
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,601636002,0.0169322033898305,2
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,483633004,0.0338813559322033,2
2018-09-25,8fd875afa444b49bdf4564732f68003686091e8e71026e76f65adfca388994cb,662948004,0.0423559322033898,1
2018-09-25,a61a8e8b9a5691b29ee93759ad2a9b8ebda598a1721380f47fe6a7b90b7758b8,671513003,0.0220169491525423,2
2018-09-25,a61a8e8b9a5691b29ee93759ad2a9b8ebda598a1721380f47fe6a7b90b7758b8,638981001,0.0338813559322033,2
2018-09-25,a61a8e8b9a5691b29ee93759ad2a9b8ebda598a1721380f47fe6a7b90b7758b8,633621001,0.0135423728813559,2
2018-09-25,a61a8e8b9a5691b29ee93759ad2a9b8ebda598a1721380f47fe6a7b90b7758b8,538699001,0.008457627118644,2
2018-09-25,a61a8e8b9a5691b29ee93759ad2a9b8ebda598a1721380f47fe6a7b90b7758b8,486639003,0.0304915254237288,2
